tipo_registro,entidad,nit_entidad,departamento_entidad,id_proceso,referencia,nombre_proceso,descripcion,fecha_publicacion,precio_base,modalidad,adjudicado,proveedor,nit_proveedor,departamento_proveedor,valor_adjudicado,url_secop,noticias_entidad,nivel_menciones,es_proceso_candidato_s05,es_entidad_candidata_s05
historico_adjudicado,GOBIERNO DEPARTAMENTAL,8001136727,Tolima,CO1.REQ.4711016,CD-2023-PS-2192,CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UN INTERMEDIARIO COMERCIAL CON EL FIN DE LLEVAR A CABO LA ENAJENACIÓN DE BIENES MUEBLES OBSOLETOS,"CONTRATAR LA PRESTACIÓN DE SERVICIOS DE UN INTERMEDIARIO COMERCIAL CON EL FIN DE LLEVAR A CABO LA ENAJENACIÓN DE BIENES MUEBLES OBSOLETOS, INSERVIBLES Y/O SERVIBLES DADOS DE BAJA, QUE NO SE REQUIEREN PARA EL NORMAL DESARROLLO DE LAS FUNCIONES MISIONALES DE LA GOBERNACIÓN DEL TOLIMA, A TRAVÉS DE SUBASTA PÚBLICA POR EL SISTEMA DE MARTILLO",,0,Contratación Directa (con ofertas),Si,BANCO POPULAR,8600077389,Distrito Capital de Bogotá,0.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4621519,4,baja,False,True
historico_adjudicado,DIRECCION DE ANTINARCOTICOS,800141379,Distrito Capital de Bogotá,CO1.REQ.2004049,PN DIRAN SA MC 036 2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),APOYO EN LA GESTIÓN DE ACTIVIDADES DE ESPARCIMIENTO; CULTURALES Y DEPORTIVAS DE BIENESTAR SOCIAL Y ASISTENCIA PSICOSOCIAL PARA EL MEJORAMIENTO DE LA CALIDAD DE VIDA DEL PERSONAL DE LA DIRECCIÓN DE ANT,"APOYO EN LA GESTIÓN DE ACTIVIDADES DE ESPARCIMIENTO, CULTURALES Y DEPORTIVAS DE BIENESTAR SOCIAL Y ASISTENCIA PSICOSOCIAL PARA EL MEJORAMIENTO DE LA CALIDAD DE VIDA DEL PERSONAL DE LA DIRECCIÓN DE ANTINARCÓTICOS  POLICÍA NACIONAL",,395500000,Selección Abreviada de Menor Cuantía,Si,ASOCIACIÓN DE HOGARES SI A LA VIDA,900175374,Distrito Capital de Bogotá,395500000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1949602,1,baja,False,False
historico_adjudicado,GOBERNACION DEL CHOCÓ.,891680010,No Definido,CO1.REQ.9449187,MC-GDCH-025-2025,APOYO LOGISTICO,PRESTAR LOS SERVICIOS DE APOYO LOGÍSTICO PARA LA DESTRUCCIÓN DE LOS ELEMENTOS APREHENDIDOS DEL PROGRAMA ANTICONTRABANDO DE LA SECRETARIA DE HACIENDA DE LA GOBERNACIÓN DEL CHOCÓ,,45000000,Mínima cuantía,Si,REPRESENTACIONES NICOLE S.A.S,900882331,Chocó,41920000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9308518,2,baja,False,True
historico_adjudicado,SENA REGIONAL DISTRITO CAPITAL Grupo Administrativo Intercentros CEET,899999034,Distrito Capital de Bogotá,CO1.REQ.5048302,MC-DC-CTT-112-2023,CONTRATAR EL SERVICIO DE FUMIGACIÓN; PARA LA PREVENCIÓN DE PLAGAS Y ENFERMEDADES EN EL CENTRO DE TECNOLOGÍAS DEL TRANSPORTE,"CONTRATAR EL SERVICIO DE FUMIGACIÓN, PARA LA PREVENCIÓN DE PLAGAS Y ENFERMEDADES EN EL CENTRO DE TECNOLOGÍAS DEL TRANSPORTE",,13049957,Mínima cuantía,Si,FUMISEX  SAS,901352782,Distrito Capital de Bogotá,9001374.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4947904,,,False,False
historico_adjudicado,INVIAS,800215807,Distrito Capital de Bogotá,CO1.REQ.2549814,CMA-DTE-SEP-196-2021 (Presentación de oferta),INTERVENTORÍA TÉCNICA;ADMINISTRATIVA;FINANCIERA Y AMBIENTAL PARA EL MANTENIMIENTO Y MEJORAMIENTO DE VÍAS TERCIARIAS MUNICIPIOS DEL NOROCCIDENTE DE COLOMBIA DEL PROGRAMA  COLOMBIA RURAL -LOTES 1 AL 13,"INTERVENTORÍA TÉCNICA,ADMINISTRATIVA,FINANCIERA Y AMBIENTAL PARA EL MANTENIMIENTO Y MEJORAMIENTO DE VÍAS TERCIARIAS MUNICIPIOS DEL NOROCCIDENTE DE COLOMBIA DEL PROGRAMA  COLOMBIA RURAL  - LOTES 1 AL 13",,44639206002,Concurso de méritos abierto,Si,GAVINCO INGENIEROS CONSULTORES SAS,900916608,Distrito Capital de Bogotá,2655913400.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2484042,,,False,False
historico_adjudicado,GOBERNACION DE CALDAS,890801052,Caldas,CO1.REQ.2092132,CD-SMA-956-2021,Aunar esfuerzos con el fin de garantizar la operación y mantenimiento estaciones hidrometeorológicas de propiedad de la Gobernación de Caldas del Sistema Integrado de Monitoreo Ambiental de Caldas SI,Aunar esfuerzos con el fin de garantizar la operación y mantenimiento estaciones hidrometeorológicas de propiedad de la Gobernación de Caldas del Sistema Integrado de Monitoreo Ambiental de Caldas,,90655672,Contratación Directa (con ofertas),Si,UNIVERSIDAD NACIONAL DE COLOMBIA,899999063,Distrito Capital de Bogotá,90655672.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2036706,1,baja,False,False
historico_adjudicado,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,899999069,Distrito Capital de Bogotá,CO1.REQ.3118927,GC-LP-112-2022 (Presentación de oferta),ADQUISICIÓN E INSTALACIÓN DE EQUIPOS DE LABORATORIO PARA LAS DEPENDENCIAS DEL ICA (Presentación de oferta),ADQUISICIÓN E INSTALACIÓN DE EQUIPOS DE LABORATORIO PARA LAS DEPENDENCIAS DEL ICA,,6707753608,Licitación pública,Si,Avántika Colombia S.A.S,890101977,Distrito Capital de Bogotá,46279100.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3039001,,,False,False
historico_adjudicado,SECRETARIA DISTRITAL DE AMBIENTE,899999061,Distrito Capital de Bogotá,CO1.REQ.8134211,SDA-MC-03-2025,CONTRATAR EL SERVICIO DE MONITOREO DE MEDIOS PARA REALIZAR EL SEGUIMIENTO A LOS REGISTROS NOTICIOSOS DE LA SECRETARÍA DISTRITAL DE AMBIENTE EN LOS DIFERENTES MEDIOS DE COMUNICACIÓN,CONTRATAR EL SERVICIO DE MONITOREO DE MEDIOS PARA REALIZAR EL SEGUIMIENTO A LOS REGISTROS NOTICIOSOS DE LA SECRETARÍA DISTRITAL DE AMBIENTE EN LOS DIFERENTES MEDIOS DE COMUNICACIÓN,,61398090,Mínima cuantía,Si,GLOBALNEWS GROUP,830047431,Distrito Capital de Bogotá,17402142.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8152024,,,False,False
historico_adjudicado,SECRETARÍA GENERAL DE LA ALCALDÍA MAYOR DE BOGOTÁ,899999061,Distrito Capital de Bogotá,CO1.REQ.499614,SGA-CM-13-2018 (Presentación de oferta),CAPACITACIÓN SERVIDORES PÚBLICOS (Presentación de oferta),Adelantar y desarrollar procesos de formación dirigidos  a los  servidores públicos de la Secretaria General de la Alcaldía Mayor de Bogotá en los temas establecidos en el Plan Institucional de Capacitación - PIC 2018,,222154691,Concurso de méritos abierto,Si,KAPITAL,900622405,Distrito Capital de Bogotá,222154500.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.481654,,,False,False
historico_adjudicado,SECRETARÍA DISTRITAL DE MOVILIDAD,8999990619,Distrito Capital de Bogotá,CO1.REQ.8069224,SDM-PSA-MC-20-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CONTRATAR LAS EVALUACIONES MÉDICO OCUPACIONALES Y LAS DEMÁS PRUEBAS COMPLEMENTARIAS REQUERIDAS EN EL MARCO DEL SISTEMA DE GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO (SG-SST) (Manifestación de interés,CONTRATAR LAS EVALUACIONES MÉDICO OCUPACIONALES Y LAS DEMÁS PRUEBAS COMPLEMENTARIAS REQUERIDAS EN EL MARCO DEL SISTEMA DE GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO (SG-SST) Y DEL PLAN ESTRATÉGICO DE SEGURIDAD VIAL PARA LOS SERVIDORES PÚBLICOS DE LA SECRETARÍA DISTRITAL DE MOVILIDAD .,,300324444,Selección Abreviada de Menor Cuantía,Si,Qualitas Salud Ltda,800132210,Distrito Capital de Bogotá,300324444.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7946612,2,baja,False,True
historico_adjudicado,POLICÍA NACIONAL - DEPARTAMENTO DE POLICIA CASANARE,844000016,Casanare,CO1.REQ.635061,PN DECAS MIC 052 2018,SERVICIO DE RECOLECCIÓN; TRANSPORTE; TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS INCLUYENDO INFECCIOSO Y DE RIESGO BIOLÓGICO; DESECHOS PATOLÓGICOS; Y RESIDUOS DE APARATOS ELÉCTRICOS,"SERVICIO DE RECOLECCIÓN, TRANSPORTE, TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS PELIGROSOS INCLUYENDO INFECCIOSO Y DE RIESGO BIOLÓGICO, DESECHOS PATOLÓGICOS, Y RESIDUOS DE APARATOS ELÉCTRICOS Y ELECTRÓNICOS DEL ÁREA DE SANIDAD DEL DEPARTAMENTO DE POLICÍA CASANARE",,890000,Mínima cuantía,Si,DESCONT SA ESP,804002433,Santander,890000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.609880,,,False,False
historico_adjudicado,CENTRO DE DIAGNOSTICO AUTOMOTOR DEL VALLE LIMITADA,890311425,Valle del Cauca,CO1.REQ.2011936,CDAV-20210091-SA (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SEGURO DE RESPONSABILIDAD CIVIL PARA SERVIDORES PÚBLICOS (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ADQUIRIR EL SEGURO DE RESPONSABILIDAD CIVIL SERVIDORES PÚBLICOS PARA EL CENTRO DE DIAGNÓSTICO AUTOMOTOR DEL VALLE LTDA.,,81428602,Selección Abreviada de Menor Cuantía,Si,LA PREVISORA S.A. COMPAÑÍA DE SEGUROS,860002400,Distrito Capital de Bogotá,81063452.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1958774,,,False,False
historico_adjudicado,SUPERINTENDENCIA FINANCIERA DE COLOMBIA**,890999057,Distrito Capital de Bogotá,CO1.REQ.816355,SF.MC-017-2019,Prestar los servicios de capacitación en Blockchain,Prestar los servicios de capacitación en Blockchain para algunos funcionarios de la Superintendencia Financiera de Colombia.,,18400000,Mínima cuantía,Si,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,860007759,Distrito Capital de Bogotá,13500000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.788240,,,False,False
historico_adjudicado,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,899999069,Distrito Capital de Bogotá,CO1.REQ.4708848,GC-LP-048-2023 (Presentación de oferta),ADQUISICIÓN DE REACTIVOS Y ELEMENTOS DE LABORATORIO PARA LAS DEPENDENCIAS DEL ICA (Presentación de oferta),ADQUISICIÓN DE REACTIVOS Y ELEMENTOS DE LABORATORIO PARA LAS DEPENDENCIAS DEL ICA,,8964777510,Licitación pública,Si,NVP LAB,900730558,Distrito Capital de Bogotá,16626442.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4610693,,,False,False
historico_adjudicado,AEROCIVIL,899999059,Distrito Capital de Bogotá,CO1.REQ.3416389,22001286 H1,23400C1048 ADQUIRIR E INSTALAR BATERIAS ESTACIONARIAS PARA ESTACIONES AERONAUTICAS DE LA REGIONAL NOROCCIDENTE.,23400C1048 ADQUIRIR E INSTALAR BATERIAS ESTACIONARIAS PARA ESTACIONES AERONAUTICAS DE LA REGIONAL NOROCCIDENTE.,,100000000,Mínima cuantía,Si,INGENERIA Y SOLUCIONES J.R. SAS,901488976,Distrito Capital de Bogotá,100000000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3331848,,,False,False
historico_adjudicado,DEPARTAMENTO NACIONAL DE PLANEACIÓN,899999011,Distrito Capital de Bogotá,CO1.REQ.2415441,SI-005-21 (Presentación de oferta),Módulos FlashSystem para almacenamiento IBM A9000R (9837-425) (Presentación de oferta),"Adquisición, Instalación, Configuración y puesta en funcionamiento de Módulos FlashSystem para almacenamiento IBM A9000R (9837-425), de conformidad con las condiciones técnicas exigidas por el Departamento Nacional de Planeación (DNP).",,4747639666,Selección abreviada subasta inversa,Si,ASIC S.A.S.,890317923,Distrito Capital de Bogotá,3657115800.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2353638,9,media,False,True
historico_adjudicado,"INSTITUTO DE FINANCIAMIENTO, PROMOCION Y DESARROLLO DE CALDAS",8908060063,Caldas,CO1.REQ.1526332,INFICALDAS I.P 37-2020,INFICALDAS I.P 37-2020,"Adquisición de un (1) certificado de firma digital  token físico, con una vigencia de dos (2) años.",,382730,Mínima cuantía,Si,CERTICAMARA S.A.,830084433,Distrito Capital de Bogotá,357000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1479624,,,False,False
historico_adjudicado,ALCALDIA MUNICIPIO DE VILLAVICENCIO,892099324,Meta,CO1.REQ.3066142,RE-004-2022,ADULTO MAYOR,"AUNAR ESFUERZOS, RECURSOS Y EXPERIENCIA PARA BRINDAR ATENCIÓN A ADULTOS MAYORES EN ESTADO DE VULNERABILIDAD EN CENTROS DE PROTECCIÓN SOCIAL EN EL MUNICIPIO DE VILLAVICENCIO",,236808800,Contratación régimen especial (con ofertas),Si,corporacion obra social san camilo,892099417,Meta,236808800.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2988249,,,False,False
historico_adjudicado,MINISTERIO DE MINAS Y ENERGIA,899999022,Distrito Capital de Bogotá,CO1.REQ.190114,SMC-022-2017,CONTRATAR LOS SERVICIOS DE CAPACITACIÓN Y SENSIBILIZACIÓN EN CULTURA DEL SERVICIO AL CIUDADANO,CONTRATAR LA REALIZACIÓN DE ACTIVIDADES EN SENSIBILIZACIÓN Y CAPACITACIÓN ENFOCADAS AL FORTALECIMIENTO DE LA CULTURA DEL SERVICIO AL CIUDADANO EN EL MINISTERIO DE MINAS Y ÉNERGIA,,0,Mínima cuantía,Si,FUNDACION UNIVERSITARIA DEL AREA ANDINA,860517302,Distrito Capital de Bogotá,38000000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.185016,10,media,False,True
historico_adjudicado,FUERZA AEROESPACIAL COLOMBIANA,899999102,Distrito Capital de Bogotá,CO1.REQ.2014479,048-00-B-COFAC-BACOF-2021,SERVICIO DE APLICACIÓN; CALIFICACIÓN E INFORME DE ANÁLISIS DE DESARROLLO PERSONAL (PDA) PARA 182 PERSONAS.,"SERVICIO DE APLICACIÓN, CALIFICACIÓN E INFORME DE ANÁLISIS DE DESARROLLO PERSONAL (PDA) PARA 182 PERSONAS.",,35413924,Contratación Directa (con ofertas),Si,HIGH TEAM,900754589,No Definido,35413924.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1959516,5,media,False,True
historico_adjudicado,ESCUELA DE SUBOFICIALES  FAC CT ANDRES M DIAZ,800141642,Cundinamarca,CO1.REQ.1261654,049-00-k-ESUFA-GRUAC-2020,Servicio de edición; diseño e impresión de revistas y trabajos tipográficos,"SERVICIO DE EDICIÓN, DISEÑO E IMPRESIÓN DE REVISTAS Y TRABAJOS TIPOGRÁFICOS PARA LA ESCUELA DE SUBOFICIALES CT. ANDRÉS M. DÍAZ.",,13275000,Mínima cuantía,Si,FENIX MEDIA GROUP SAS,830081460,No Definido,13237500.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1223937,,,False,False
historico_adjudicado,ESCUELA DE POLICIA DE PROVINCIA DE SUMAPAZ INTENDENTE MARITZA BONILLA RUIZ,808000859,Cundinamarca,CO1.REQ.1612210,PN ESSUM MIC 046 2020,ADQUISICIÓN DE ELEMENTOS PARA EL SISTEMA DE GESTION AMBIENTAL DE LA ESCUELA DE POLICÍA PROVINCIA DE SUMAPAZ,ADQUISICIÓN DE ELEMENTOS PARA EL SISTEMA DE GESTION AMBIENTAL DE LA ESCUELA DE POLICÍA PROVINCIA DE SUMAPAZ,,6128600,Mínima cuantía,Si,HDC Soporte a la Ingeniería SAS,901178261,Nariño,5892885.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1562518,,,False,False
historico_adjudicado,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS //,830000167,Distrito Capital de Bogotá,CO1.REQ.2177605,SASI 020 DE 2021 (Presentación de oferta),INSUMOS PARA MUESTRAS (Presentación de oferta),Adquisición de insumos y elementos necesarios para la toma y transporte de muestras de diferentes categorías de productos alimenticios del Instituto Nacional de Vigilancia de Medicamentos y Alimentos- Invima,,68382335,Selección abreviada subasta inversa,Si,Inverjimsa SAS,900230898,Distrito Capital de Bogotá,14577500.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2119205,,,False,False
historico_adjudicado,(Secretaría Distrital de Integración Social),8999990619,Distrito Capital de Bogotá,CO1.REQ.2111520,SDIS-SASI-004-2021 (Presentación de oferta),ADQUISICION DE ELEMENTOS DE FERRETERIA (Presentación de oferta),SUMINISTRO DE MATERIALES DE CONSTRUCCION HERRAMIENTA Y FERRETERIA EN GENERAL PARA APOYAR EL MANTENIMIENTO DE LOS CENTROS Y SEDES DE LA SECRETARIA DISTRITAL DE INTEGRACION SOCIAL. ASI COMO SUS PROCESOS MISIONALES Y CULTURALES.,,500000000,Selección abreviada subasta inversa,Si,MAFER SAS,830129423,Distrito Capital de Bogotá,250000000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2055320,2,baja,False,True
historico_adjudicado,INSTITUTO COLOMBIANO AGROPECUARIO - ICA,899999069,Distrito Capital de Bogotá,CO1.REQ.2008179,GC-SA-115-2021 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SERVICIO DE RECOLECCIÓN; TRANSPORTE; TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS EN LA ATENCIÓN EN SALUD Y OTRAS ACTIVIDADES MISIONALES DEL ICA (Manifestación de interés (Menor Cuantía)) (Presentación,"SERVICIO DE RECOLECCIÓN, TRANSPORTE, TRATAMIENTO Y DISPOSICIÓN FINAL DE RESIDUOS EN LA ATENCIÓN EN SALUD Y OTRAS ACTIVIDADES MISIONALES DEL ICA",,92430000,Selección Abreviada de Menor Cuantía,Si,DESCONT SA ESP,804002433,Santander,87030000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1952994,,,False,False
historico_adjudicado,(Secretaría Distrital de Integración Social),8999990619,Distrito Capital de Bogotá,CO1.REQ.1989638,SDIS-LP-001-2021 (Presentación de oferta),SELECCIONAR PROPUESTA PARA CONTRATAR CON UNA O VARIAS COMPAÑIAS DE SEGUROS LEGALMENTE AUTORIZADAS PARA FUNCIONAR EN EL PAÍS; EL PROGRAMA DE SEGUROS REQUERIDOS PARA LA ADECUADA PROTECCIÓN DE LOS BIENE,"SELECCIONAR PROPUESTA PARA CONTRATAR CON UNA O VARIAS COMPAÑIAS DE SEGUROS LEGALMENTE AUTORIZADAS PARA FUNCIONAR EN EL PAÍS, EL PROGRAMA DE SEGUROS REQUERIDOS PARA LA ADECUADA PROTECCIÓN DE LOS BIENES E INTERESES PATRIMONIAL DE LA SECRETARIA DISTRITAL DE INTEGRACION SOCIAL, Y  CONTRATAR  UN SEGURO QUE AMPARE LOS DIFERENTES RIESGOS BAJO LA POLIZA DE SEGURO DE RESPONSABILIDAD CIVIL SERVIDORES PÚBLICOS,  ASI COMO DE AQUELLOS  POR LOS QUE SEA O FUERE LEGALMENTE RESPONSABLE  UBICADOS EN EL TERRITORI",,2140264070,Licitación pública,Si,Aseguradora Solidaria de Colombia Entidad Cooperativa.,860524654,Distrito Capital de Bogotá,1297645001.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1934516,2,baja,False,True
historico_adjudicado,SERVICIO NACIONAL DE APRENDIZAJE - SENA MAGDALENA,8999990341,Magdalena,CO1.REQ.4988286,MC-MGN-0025-2023,servicios de Recolección; Tratamiento y Disposición final de RESPEL,"Prestar los servicios de Recolección, Tratamiento y Disposición de Residuos Sólidos.",,2666469,Mínima cuantía,Si,DESCONT SA ESP,804002433,Santander,2590000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4889146,,,False,False
historico_adjudicado,FEDERACION COLOMBIANA DE MUNICIPIOS,800082665,Distrito Capital de Bogotá,CO1.REQ.5365241,MC-005-FCM-2023,ADOBE,Adquirir a título de compraventa los códigos de suscripción y renovación de una (1) licencia de Adobe Creative Cloud y banco de imágenes Adobe para la Federación Colombiana de Municipios en cumplimiento de la función pública asignada.,,9470900,Mínima cuantía,Si,XSYSTEM SAS,830044977,No Definido,5635000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5265299,1,baja,False,False
historico_adjudicado,UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS - USPEC1,900523392,Distrito Capital de Bogotá,CO1.REQ.912749,USPEC-IP-MC-044-2019,RENOVACIÓN DE LAS LICENCIAS DE SOFTWARE ADOBE CREATIVE CLOUD,RENOVACIÓN DE LAS LICENCIAS DE SOFTWARE ADOBE CREATIVE CLOUD PARA LA UNIDAD DE SERVICIOS PENITENCIARIOS Y CARCELARIOS  USPEC,,11386980,Mínima cuantía,Si,Green Know,9004466481,Distrito Capital de Bogotá,10347000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.879804,,,False,False
historico_adjudicado,MINISTERIO DE TRANSPORTE*,899999055,Distrito Capital de Bogotá,CO1.REQ.4678782,SASI-009-2023 (Presentación de oferta),ADQUISICIÓN; RENOVACIÓN E IMPLEMENTACIÓN DE DIFERENTES SOLUCIONES TECNOLÓGICAS; PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA; NETWORKING Y SEGURIDAD DE LA INFORMACIÓN PARA EL MINISTERIO DE TRANSPORTE,"ADQUISICION, RENOVACION E IMPLEMENTACION DE DIFERENTES SOLUCIONES TECNOLOGICAS, PARA EL FORTALECIMIENTO DE LA INFRAESTRUCTURA, NETWORKING Y SEGURIDAD DE LA INFORMACION PARA EL MINISTERIO DE TRANSPORTE.",,2761048085,Selección abreviada subasta inversa,Si,Heimcore SAS,900425697,Distrito Capital de Bogotá,282676314.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4582438,,,False,False
historico_adjudicado,INSTITUTO DE DESARROLLO URBANO,899999081,Distrito Capital de Bogotá,CO1.REQ.2536908,IDU-SASI-DTAF-020-2021 (Presentación de oferta),Adquisición de licencias nuevas y renovación; soporte; actualización y mantenimiento (SAM) de software especializado para procesos de ingeniería en infraestructura civil y de movilidad del IDU (Presen,"Lote 1: RENOVACIÓN Y ADQUISICIÓN SUM DE SOFTWARE CSI MORRISON - Lote 2: RENOVACIÓN Y ADQUISICIÓN DE SOFTWARE AUTODESK ARCHITECTURE, ENGINEERRING AND CONSTRUCTION COLLECTION - Lote 3: RENOVACIÓN Y ADQUISICIÓN SUM DE SOFTWARE PAVER - Lote 4: RENOVACION SUM DE SOFTWARE PLAXIS - Lote 5: RENOVACIÓN SUM Y ADQUISICION DE SOFTWARE ADOBE, MICROSOFT PROJECT Y COREL - Lote 6: RENOVACIÓN Y ADQUISICIÓN SUM DE SOFTWARE HDM4, LEICA LGO, DIPS, SLIDE,TRANSCAD - Lote 7: RENOVACIÓN SUM DE LUMION, SOFTWARE SKETCHUP",,1332656527,Selección abreviada subasta inversa,Si,GOLD SYS LTDA,830038304,No Definido,609280000.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2472822,8,media,False,True
historico_adjudicado,INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,800150861,Distrito Capital de Bogotá,CO1.REQ.8912548,SASI-021-SG-2025 (Presentación de oferta),ADQUISICION DE MESAS Y CABINAS DE SECADO DE HUESOS PARA LOS LABORATORIOS DE ANTROPOLOGIA FORENSE DEL INTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES (Presentación de oferta),ADQUISICION DE MESAS Y CABINAS DE SECADO DE HUESOS PARA LOS LABORATORIOS DE ANTROPOLOGIA FORENSE DEL INTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,,644864126,Selección abreviada subasta inversa,Si,FRICON SOLUCIONES SAS,900272781,Distrito Capital de Bogotá,147883656.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8781982,,,False,False
historico_adjudicado,"INSTITUTO  DISTRITAL DE CIENCIA, BIOTECNOLOGIA E INNOVACIÓN EN SALUD - IDCBIS",9010347905,Distrito Capital de Bogotá,CO1.REQ.7862977,IDCBIS-CD-R-14725-2025,Suministro de insumos plasticos;dispositivos medicos e instrumental quirurgico para el procesamiento de tejido osteomuscular en el Banco de Tejidos del IDCBIS; en el desarrollo de las actividades enma,"Suministro de insumos plásticos, dispositivos médicos e instrumental quirúrgico para el procesamiento de tejido osteomuscular en el Banco de Tejidos del IDCBIS, en el desarrollo de las actividades enmarcadas en el proyecto BPIN 2021000050016 del Sistema General de Regalìas",,30000000,Contratación régimen especial (con ofertas),Si,Avántika Colombia S.A.S,890101977,Distrito Capital de Bogotá,297500.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7746073,,,False,False
historico_adjudicado,MUNICIPIO DE ENTRERRIOS,890982068,Antioquia,CO1.REQ.8296575,CI-006-2025,Contrato Interadministrativo para la implementación del programa a de formación del programa de inducción a la vida universitaria (pivu); dirigida a los estudiantes del grado 11° de las instituciones.,"Contrato Interadministrativo para la implementación del programa a de formación del programa de inducción a la vida universitaria (pivu), dirigida a los estudiantes del grado 11° de las instituciones educativas del municipio de Entrerríos. en coherencia Plan de Desarrollo Municipal  Entrerríos seguro  2024-2027.",,33634446,Contratación Directa (con ofertas),Si,UNIVERSIDAD DE ANTIOQUIA,890980040,Antioquia,33634446.0,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8195154,,,False,False
